2020-12-23 08:12:10.095988	https://www.encodeproject.org/report/?type=Experiment&status=released&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&biosample_ontology.term_name=K562&assay_title=TF+ChIP-seq&perturbed=false&assembly=GRCh38&files.file_type=bam&limit=all
ID	Accession	Assay name	Assay title	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment concentration	Biosample treatment concentration units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Replicates
/experiments/ENCSR038DJJ/	ENCSR038DJJ	ChIP-seq	TF ChIP-seq	SMAD1	SMAD1	K562	K562	GEO:GSE127365,FactorBook:ENCSR038DJJ	SMAD1 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF838JGE/,/files/ENCFF847QOA/,/files/ENCFF002EBF/,/files/ENCFF002EBM/,/files/ENCFF589BQJ/,/files/ENCFF509WOE/,/files/ENCFF302YXA/,/files/ENCFF477CPI/,/files/ENCFF120SAO/,/files/ENCFF750NWO/,/files/ENCFF098FBI/,/files/ENCFF720GSG/,/files/ENCFF361TAB/,/files/ENCFF114CDP/,/files/ENCFF281FEJ/,/files/ENCFF662RUC/,/files/ENCFF301LGK/,/files/ENCFF847VYT/,/files/ENCFF203IZG/,/files/ENCFF563HRQ/,/files/ENCFF608MIU/,/files/ENCFF141FCD/,/files/ENCFF378JOP/,/files/ENCFF433GTV/,/files/ENCFF129ZYO/,/files/ENCFF084BUP/,/files/ENCFF012KDB/,/files/ENCFF717ROA/,/files/ENCFF403QVA/,/files/ENCFF902SVT/,/files/ENCFF360CIL/,/files/ENCFF434JPE/,/files/ENCFF328DUA/,/files/ENCFF567MRG/,/files/ENCFF067UPX/,/files/ENCFF338DEO/,/files/ENCFF978BSV/,/files/ENCFF827XLG/,/files/ENCFF388JWW/,/files/ENCFF394ROW/,/files/ENCFF208TTI/,/files/ENCFF315YAF/,/files/ENCFF512PHR/,/files/ENCFF500DJF/,/files/ENCFF245TSS/,/files/ENCFF065YDC/,/files/ENCFF465FXE/,/files/ENCFF606JZC/,/files/ENCFF522NCV/,/files/ENCFF980CWC/,/files/ENCFF354EUF/,/files/ENCFF331MEZ/,/files/ENCFF572QFW/,/files/ENCFF277HKF/,/files/ENCFF264YBK/,/files/ENCFF171SVH/,/files/ENCFF508QSE/,/files/ENCFF370VNR/,/files/ENCFF629QDZ/,/files/ENCFF104YGG/,/files/ENCFF538UPQ/,/files/ENCFF602NCQ/,/files/ENCFF120PGJ/,/files/ENCFF043CSO/		ENCBS118YJZ,ENCBS489ZOH	2,1	1	ENCAB000AYH	Homo sapiens	adult	53 years										/replicates/5f383a5a-2830-40d3-9886-af0d3cf9dbb1/,/replicates/6a0da502-76f7-4430-aff4-defc636c10b3/
/experiments/ENCSR414TYY/	ENCSR414TYY	ChIP-seq	TF ChIP-seq	RUNX1	RUNX1	K562	K562	FactorBook:ENCSR414TYY,GEO:GSE91747	RUNX1 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF486FEL/,/files/ENCFF548ZOU/,/files/ENCFF002DOZ/,/files/ENCFF002DPH/,/files/ENCFF246CBF/,/files/ENCFF002EGD/,/files/ENCFF002EGE/,/files/ENCFF401PPU/,/files/ENCFF083XOF/,/files/ENCFF817SLI/,/files/ENCFF981TNZ/,/files/ENCFF291YTZ/,/files/ENCFF168KBY/,/files/ENCFF763CRU/,/files/ENCFF152UDH/,/files/ENCFF573DRR/,/files/ENCFF095UEF/,/files/ENCFF481RQA/,/files/ENCFF750MSY/,/files/ENCFF360VOC/,/files/ENCFF887PEN/,/files/ENCFF239YUM/,/files/ENCFF432WCK/,/files/ENCFF036VRY/,/files/ENCFF679DLF/,/files/ENCFF436PYK/,/files/ENCFF826RWZ/,/files/ENCFF962DIA/,/files/ENCFF766PWX/,/files/ENCFF932XCP/,/files/ENCFF289BJO/,/files/ENCFF659VBT/,/files/ENCFF548STV/,/files/ENCFF350NUJ/,/files/ENCFF290VKQ/,/files/ENCFF235HYN/,/files/ENCFF825MDH/,/files/ENCFF274EPU/,/files/ENCFF385NAI/,/files/ENCFF580PSQ/,/files/ENCFF370QHV/,/files/ENCFF172NAU/,/files/ENCFF519QJO/,/files/ENCFF046SRO/,/files/ENCFF611TZV/,/files/ENCFF016NKD/,/files/ENCFF264QLP/,/files/ENCFF020EXX/,/files/ENCFF545WXN/,/files/ENCFF187AEJ/,/files/ENCFF750STT/,/files/ENCFF089MLX/,/files/ENCFF467ITU/,/files/ENCFF804ABO/,/files/ENCFF208VZX/,/files/ENCFF956JNE/,/files/ENCFF041HFC/,/files/ENCFF738EUI/,/files/ENCFF830MIJ/,/files/ENCFF546KVR/,/files/ENCFF641DCJ/,/files/ENCFF526AJW/,/files/ENCFF369UML/,/files/ENCFF399SNQ/,/files/ENCFF944ZIO/,/files/ENCFF941JUQ/,/files/ENCFF921RVE/,/files/ENCFF654QOE/,/files/ENCFF374EFU/,/files/ENCFF015ADG/,/files/ENCFF181EXX/,/files/ENCFF357PLM/,/files/ENCFF742YGH/,/files/ENCFF479CNG/,/files/ENCFF771KHH/,/files/ENCFF927HFR/	/experiment-series/ENCSR198UGK/	ENCBS232KKV,ENCBS207UAM	2,1	1	ENCAB000BDQ	Homo sapiens	adult	53 years										/replicates/fcd53bf8-4948-4467-a419-ef777342efe4/,/replicates/07eb8d51-ac3a-41b3-a128-038012ea6087/
/experiments/ENCSR557RVF/	ENCSR557RVF	ChIP-seq	TF ChIP-seq	ZHX1	ZHX1	K562	K562	FactorBook:ENCSR557RVF,GEO:GSE91870	ZHX1 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF733ZTJ/,/files/ENCFF656RPU/,/files/ENCFF594TUS/,/files/ENCFF794ZAP/,/files/ENCFF608GUA/,/files/ENCFF924ENQ/,/files/ENCFF194DPB/,/files/ENCFF156HEN/,/files/ENCFF892PXY/,/files/ENCFF195ODE/,/files/ENCFF908BDF/,/files/ENCFF158KDT/,/files/ENCFF546ACT/,/files/ENCFF627BRM/,/files/ENCFF002EES/,/files/ENCFF002EET/,/files/ENCFF845YHI/,/files/ENCFF899GZH/,/files/ENCFF638VAM/,/files/ENCFF098RXY/,/files/ENCFF719AJG/,/files/ENCFF629UEA/,/files/ENCFF812BKX/,/files/ENCFF963SBX/,/files/ENCFF349DOV/,/files/ENCFF076QRM/,/files/ENCFF207BTX/,/files/ENCFF542SNG/,/files/ENCFF126QDQ/,/files/ENCFF697UJF/,/files/ENCFF373KYE/,/files/ENCFF573IUA/,/files/ENCFF723QZO/,/files/ENCFF019PLG/,/files/ENCFF230KJV/,/files/ENCFF486ZAJ/,/files/ENCFF977HVC/,/files/ENCFF987VLT/,/files/ENCFF081NBD/,/files/ENCFF255VEW/,/files/ENCFF533DZJ/,/files/ENCFF934QVF/,/files/ENCFF553ZMC/,/files/ENCFF415SNS/,/files/ENCFF622ORP/,/files/ENCFF991DCR/,/files/ENCFF376CAG/,/files/ENCFF684WYK/,/files/ENCFF835HVW/,/files/ENCFF495BPY/,/files/ENCFF223KKR/,/files/ENCFF851ICA/,/files/ENCFF519NQW/,/files/ENCFF236JSK/,/files/ENCFF136HYX/,/files/ENCFF731PXJ/,/files/ENCFF327DVH/,/files/ENCFF361VCZ/,/files/ENCFF662OIA/,/files/ENCFF676BJT/,/files/ENCFF965FZR/,/files/ENCFF865QRV/,/files/ENCFF711BCM/,/files/ENCFF163JPZ/,/files/ENCFF526AHK/,/files/ENCFF175UBM/,/files/ENCFF454GSW/,/files/ENCFF973HUM/,/files/ENCFF124BTX/,/files/ENCFF810MOX/,/files/ENCFF947YDE/,/files/ENCFF111ICL/,/files/ENCFF370LGG/,/files/ENCFF175YPM/,/files/ENCFF090LYS/,/files/ENCFF344EFR/		ENCBS594GNK,ENCBS626KTH	3,1	1	ENCAB361RPF	Homo sapiens	adult	53 years										/replicates/4e113513-2c47-4fc2-aec0-5218e0e32245/,/replicates/d9ef6e99-de73-4c00-b1f6-6004c403f43d/
/experiments/ENCSR851BNE/	ENCSR851BNE	ChIP-seq	TF ChIP-seq	MEIS2	MEIS2	K562	K562	GEO:GSE127590,FactorBook:ENCSR851BNE	MEIS2 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF581SXG/,/files/ENCFF215WVE/,/files/ENCFF002EIU/,/files/ENCFF002EIV/,/files/ENCFF002EIW/,/files/ENCFF002EIX/,/files/ENCFF456BBA/,/files/ENCFF608THC/,/files/ENCFF556VYH/,/files/ENCFF882BBZ/,/files/ENCFF697BKG/,/files/ENCFF447BCK/,/files/ENCFF327DRE/,/files/ENCFF248AQP/,/files/ENCFF173NFG/,/files/ENCFF752QWH/,/files/ENCFF916GOF/,/files/ENCFF414TSG/,/files/ENCFF509UMD/,/files/ENCFF201RKQ/,/files/ENCFF408TXM/,/files/ENCFF307ONI/,/files/ENCFF796CGI/,/files/ENCFF031GGC/,/files/ENCFF866QIN/,/files/ENCFF785NEG/,/files/ENCFF700LMU/,/files/ENCFF226YOU/,/files/ENCFF653GLC/,/files/ENCFF454COM/,/files/ENCFF531RQL/,/files/ENCFF095UTS/,/files/ENCFF965POF/,/files/ENCFF133AJO/,/files/ENCFF605NBH/,/files/ENCFF023KAG/,/files/ENCFF654RNS/,/files/ENCFF013GIT/,/files/ENCFF462CSY/,/files/ENCFF937UEE/,/files/ENCFF678QHT/,/files/ENCFF613RNG/,/files/ENCFF653KIC/,/files/ENCFF706BPD/		ENCBS044UVO,ENCBS048GNZ	2,1	1	ENCAB962CNL	Homo sapiens	adult	53 years										/replicates/7d0d32ee-6123-4e80-b2bf-e9c4ecb99b23/,/replicates/0d0f65c5-de40-42eb-aa72-cb03067cf367/
/experiments/ENCSR412CTM/	ENCSR412CTM	ChIP-seq	TF ChIP-seq	SUZ12	SUZ12	K562	K562	GEO:GSE91742	SUZ12 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF654PBV/,/files/ENCFF300WMV/,/files/ENCFF002EWO/,/files/ENCFF002EWP/,/files/ENCFF558LSV/,/files/ENCFF193XPY/,/files/ENCFF838COE/,/files/ENCFF590SYN/,/files/ENCFF247UON/,/files/ENCFF052RBK/,/files/ENCFF578MWF/,/files/ENCFF363DWX/,/files/ENCFF009PGQ/,/files/ENCFF107SGI/,/files/ENCFF341WWD/,/files/ENCFF233QOR/,/files/ENCFF234FNY/,/files/ENCFF902EJV/,/files/ENCFF455NNI/,/files/ENCFF328YTB/,/files/ENCFF986KSB/,/files/ENCFF614RBF/,/files/ENCFF708NMD/,/files/ENCFF251EGL/,/files/ENCFF239QWU/,/files/ENCFF065KGU/,/files/ENCFF921KZU/,/files/ENCFF394JNY/,/files/ENCFF417FWT/,/files/ENCFF732IJX/,/files/ENCFF241NZQ/,/files/ENCFF419GVG/,/files/ENCFF107KUK/,/files/ENCFF989LFF/,/files/ENCFF687WTM/,/files/ENCFF856HYC/,/files/ENCFF319JHV/,/files/ENCFF276MCV/,/files/ENCFF966MVC/,/files/ENCFF565PAP/,/files/ENCFF792JOE/,/files/ENCFF895FPP/,/files/ENCFF587GTS/,/files/ENCFF618ZRR/,/files/ENCFF709TIP/,/files/ENCFF580QXZ/,/files/ENCFF148GJE/,/files/ENCFF560ZJH/,/files/ENCFF521BXH/,/files/ENCFF275MMX/,/files/ENCFF889QYR/,/files/ENCFF733YRV/,/files/ENCFF557OJQ/,/files/ENCFF796VGZ/,/files/ENCFF634XDX/,/files/ENCFF219FGQ/,/files/ENCFF963ACQ/,/files/ENCFF492RXL/,/files/ENCFF499RJY/,/files/ENCFF944TWT/,/files/ENCFF849PPR/,/files/ENCFF943SUL/	/experiment-series/ENCSR691QWX/	ENCBS489ZOH,ENCBS207UAM	1,2	1	ENCAB000BEB	Homo sapiens	adult	53 years										/replicates/57fdc0bf-67a1-48b6-921d-b830fb734fbe/,/replicates/2502bbe7-6dfe-4446-abe3-818b371b7bda/
/experiments/ENCSR907JPB/	ENCSR907JPB	ChIP-seq	TF ChIP-seq	ZMIZ1	ZMIZ1	K562	K562	FactorBook:ENCSR907JPB,GEO:GSE92151	ZMIZ1 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF434UEL/,/files/ENCFF615LBT/,/files/ENCFF002EWF/,/files/ENCFF002EWG/,/files/ENCFF621GUP/,/files/ENCFF708LOC/,/files/ENCFF364VIS/,/files/ENCFF377WKS/,/files/ENCFF300IOF/,/files/ENCFF257YKB/,/files/ENCFF041EID/,/files/ENCFF248AZH/,/files/ENCFF703JKU/,/files/ENCFF751SBQ/,/files/ENCFF580ZHQ/,/files/ENCFF133TIH/,/files/ENCFF597DIY/,/files/ENCFF861HZJ/,/files/ENCFF230JVQ/,/files/ENCFF469ORR/,/files/ENCFF615IQF/,/files/ENCFF583GOX/,/files/ENCFF577XSW/,/files/ENCFF844AWP/,/files/ENCFF384WCY/,/files/ENCFF417HNM/,/files/ENCFF380XDE/,/files/ENCFF623HXC/,/files/ENCFF136ZHB/,/files/ENCFF719CVQ/,/files/ENCFF420XTO/,/files/ENCFF656SAU/,/files/ENCFF941TIL/,/files/ENCFF404UQP/,/files/ENCFF944RLM/,/files/ENCFF055TID/,/files/ENCFF786CCA/,/files/ENCFF061JCP/,/files/ENCFF953ZSO/,/files/ENCFF438MHO/,/files/ENCFF526PMI/,/files/ENCFF368CEK/,/files/ENCFF470BSU/,/files/ENCFF588DDM/,/files/ENCFF340UZR/,/files/ENCFF441SOL/,/files/ENCFF952EZU/,/files/ENCFF246NXI/,/files/ENCFF681OHJ/,/files/ENCFF593OXU/,/files/ENCFF450HNA/,/files/ENCFF143MUY/,/files/ENCFF255LBW/,/files/ENCFF609YSN/,/files/ENCFF049KHG/,/files/ENCFF790BVT/,/files/ENCFF188CTM/,/files/ENCFF967TFG/,/files/ENCFF840LKY/,/files/ENCFF437EBA/,/files/ENCFF894SOM/,/files/ENCFF316IYH/,/files/ENCFF976WVR/,/files/ENCFF497DBB/	/experiment-series/ENCSR513WKW/	ENCBS361MEX,ENCBS555MCX	2,1	1	ENCAB000AMQ	Homo sapiens	adult	53 years										/replicates/01fd1d75-5568-4709-8489-11dc3b36642b/,/replicates/694fed4a-5a08-4ba5-96b2-c249ed90b5a2/
/experiments/ENCSR948QLZ/	ENCSR948QLZ	ChIP-seq	TF ChIP-seq	CBX1	CBX1	K562	K562	GEO:GSE96485,FactorBook:ENCSR948QLZ	ChIP-Seq on K562-human	Richard Myers, HAIB	ENCODE	released	/files/ENCFF665CXV/,/files/ENCFF946BAN/,/files/ENCFF713QBG/,/files/ENCFF493UYW/,/files/ENCFF758UNJ/,/files/ENCFF971UIQ/,/files/ENCFF382DBE/,/files/ENCFF888AOR/,/files/ENCFF701SKJ/,/files/ENCFF113NMU/,/files/ENCFF401SID/,/files/ENCFF692LXI/,/files/ENCFF865QNO/,/files/ENCFF058NFI/,/files/ENCFF990SRA/,/files/ENCFF670HFC/,/files/ENCFF698PDD/,/files/ENCFF881HOX/,/files/ENCFF046QEQ/,/files/ENCFF743YOX/,/files/ENCFF191MYC/,/files/ENCFF163FLA/,/files/ENCFF586NQQ/,/files/ENCFF432ZFR/,/files/ENCFF284HTQ/,/files/ENCFF997CVO/,/files/ENCFF476EGJ/,/files/ENCFF798GLN/,/files/ENCFF814LTT/,/files/ENCFF135ALT/,/files/ENCFF484DKT/,/files/ENCFF670CQZ/,/files/ENCFF016ERH/,/files/ENCFF135TJX/,/files/ENCFF908UOT/,/files/ENCFF843TPP/,/files/ENCFF985MBQ/,/files/ENCFF779XVG/,/files/ENCFF824OMP/,/files/ENCFF762MAM/,/files/ENCFF491AYX/,/files/ENCFF088DLY/,/files/ENCFF125KZN/,/files/ENCFF740VTJ/		ENCBS316CKF,ENCBS602AAA	1,2	1	ENCAB000BPO	Homo sapiens	adult	53 years										/replicates/57a821e7-dafb-4f10-a82f-efebd8d95cbe/,/replicates/50a22ba9-ff74-4002-90a8-8dbeae23525d/
/experiments/ENCSR033VAZ/	ENCSR033VAZ	ChIP-seq	TF ChIP-seq	TARDBP	TARDBP	K562	K562	GEO:GSE91427	TARDBP ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF862QKP/,/files/ENCFF290RPU/,/files/ENCFF228EWB/,/files/ENCFF996BVX/,/files/ENCFF654EXQ/,/files/ENCFF922VLO/,/files/ENCFF770FOE/,/files/ENCFF978JTT/,/files/ENCFF884ZQD/,/files/ENCFF355VNJ/,/files/ENCFF767XMJ/,/files/ENCFF977KOS/,/files/ENCFF145DUR/,/files/ENCFF642SQY/,/files/ENCFF860IRS/,/files/ENCFF263MBV/,/files/ENCFF144QDR/,/files/ENCFF506PZB/,/files/ENCFF518HIX/,/files/ENCFF280EKZ/,/files/ENCFF804NKW/,/files/ENCFF098QMC/,/files/ENCFF698PFW/,/files/ENCFF350AET/,/files/ENCFF617JTC/,/files/ENCFF344XNC/,/files/ENCFF553XXQ/,/files/ENCFF289JBE/,/files/ENCFF937LGS/,/files/ENCFF522JFX/,/files/ENCFF909RMQ/,/files/ENCFF492SEP/,/files/ENCFF305FZG/,/files/ENCFF922XNG/,/files/ENCFF654INX/,/files/ENCFF361XVV/,/files/ENCFF261XPP/,/files/ENCFF519FSN/,/files/ENCFF506ZBZ/,/files/ENCFF612BYB/,/files/ENCFF007OJR/,/files/ENCFF088QFX/,/files/ENCFF235UZG/,/files/ENCFF982TZK/	/experiment-series/ENCSR461RKG/	ENCBS994WPS,ENCBS232KKV	3,2	1	ENCAB000BAX	Homo sapiens	adult	53 years										/replicates/be3f5785-df1f-4c52-b7ec-3480bf611853/,/replicates/25b9c0f9-cf68-4df0-ba5b-ea815d53bbb2/
/experiments/ENCSR000EHA/	ENCSR000EHA	ChIP-seq	TF ChIP-seq	TBP	TBP	K562	K562	UCSC-ENCODE-hg19:wgEncodeEH001825,FactorBook:ENCSR000EHA,GEO:GSM935495	TBP ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF000ZBN/,/files/ENCFF000ZBO/,/files/ENCFF000ZBP/,/files/ENCFF000ZBQ/,/files/ENCFF000ZBZ/,/files/ENCFF000ZCA/,/files/ENCFF001VPC/,/files/ENCFF002CYK/,/files/ENCFF728HXI/,/files/ENCFF652UJM/,/files/ENCFF572IXE/,/files/ENCFF835GHC/,/files/ENCFF631NGI/,/files/ENCFF735DTE/,/files/ENCFF621BLD/,/files/ENCFF177SSB/,/files/ENCFF495MQP/,/files/ENCFF459AAR/,/files/ENCFF173KQH/,/files/ENCFF519SCV/,/files/ENCFF778YKO/,/files/ENCFF836RGM/,/files/ENCFF877AND/,/files/ENCFF523ODF/,/files/ENCFF984HBV/,/files/ENCFF535PDX/,/files/ENCFF088UNT/,/files/ENCFF727KHF/,/files/ENCFF545FAT/,/files/ENCFF279YVD/,/files/ENCFF752GLM/,/files/ENCFF098FKU/,/files/ENCFF307DMW/,/files/ENCFF891AHH/,/files/ENCFF234DFK/,/files/ENCFF159SBO/,/files/ENCFF182IDO/,/files/ENCFF022TYK/,/files/ENCFF942JYP/,/files/ENCFF173KLF/,/files/ENCFF246WEV/,/files/ENCFF380FJL/,/files/ENCFF370YGS/,/files/ENCFF228WNY/,/files/ENCFF901UYM/,/files/ENCFF021WSF/,/files/ENCFF952CIN/,/files/ENCFF400WZT/,/files/ENCFF609UTS/		ENCBS039ENC	2,1	1	ENCAB000ALR	Homo sapiens	adult	53 years										/replicates/3d7f6dd8-52d8-4e45-9251-70cde100fe2e/,/replicates/9352f754-8712-4636-b3c7-8374f218995e/
/experiments/ENCSR395HWC/	ENCSR395HWC	ChIP-seq	TF ChIP-seq	IKZF1	IKZF1	K562	K562	FactorBook:ENCSR395HWC,GEO:GSE91730	IKZF1 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF386GSM/,/files/ENCFF210FPV/,/files/ENCFF222FXU/,/files/ENCFF424OOE/,/files/ENCFF015LUT/,/files/ENCFF687HHR/,/files/ENCFF475POO/,/files/ENCFF572MZM/,/files/ENCFF624CHS/,/files/ENCFF817GCQ/,/files/ENCFF401SIW/,/files/ENCFF604HBX/,/files/ENCFF146LSA/,/files/ENCFF012KOC/,/files/ENCFF303CAQ/,/files/ENCFF723ESB/,/files/ENCFF669ACI/,/files/ENCFF927LKL/,/files/ENCFF118BTU/,/files/ENCFF038VEX/,/files/ENCFF781YKJ/,/files/ENCFF160IPT/,/files/ENCFF013MXK/,/files/ENCFF752FIR/,/files/ENCFF133WOT/,/files/ENCFF191ZBQ/,/files/ENCFF457EGB/,/files/ENCFF590UTP/,/files/ENCFF166RSX/,/files/ENCFF517NJW/,/files/ENCFF306ZCS/,/files/ENCFF794ZCA/,/files/ENCFF698BNB/,/files/ENCFF957QFG/,/files/ENCFF242WGY/,/files/ENCFF337FYR/,/files/ENCFF427GIQ/,/files/ENCFF994OQH/,/files/ENCFF214VWR/,/files/ENCFF330ZPJ/,/files/ENCFF058ETY/,/files/ENCFF429YHE/,/files/ENCFF570TDY/,/files/ENCFF968JVX/	/experiment-series/ENCSR930VZI/	ENCBS994WPS,ENCBS048GNZ	1,2	1	ENCAB144WPX	Homo sapiens	adult	53 years										/replicates/fa6fc3c2-4784-4584-90fd-52b4ba34dc7f/,/replicates/3b2a908a-bba0-4bcf-b58b-c09e25b2d483/
/experiments/ENCSR888XZK/	ENCSR888XZK	ChIP-seq	TF ChIP-seq	TCF7L2	TCF7L2	K562	K562	FactorBook:ENCSR888XZK,GEO:GSE92137	TCF4 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF450IGI/,/files/ENCFF593UQX/,/files/ENCFF002EWK/,/files/ENCFF002EWU/,/files/ENCFF833DBR/,/files/ENCFF508MJP/,/files/ENCFF201BSI/,/files/ENCFF557EAW/,/files/ENCFF654ZBD/,/files/ENCFF017KAL/,/files/ENCFF060XZX/,/files/ENCFF822PNV/,/files/ENCFF945XNU/,/files/ENCFF899DYD/,/files/ENCFF030ITT/,/files/ENCFF274DVQ/,/files/ENCFF975NRI/,/files/ENCFF538CGA/,/files/ENCFF127SRR/,/files/ENCFF362LTA/,/files/ENCFF600TNR/,/files/ENCFF425MJK/,/files/ENCFF869XTK/,/files/ENCFF922QUH/,/files/ENCFF560CZE/,/files/ENCFF007APW/,/files/ENCFF538PPP/,/files/ENCFF491WEL/,/files/ENCFF635SZW/,/files/ENCFF364FBS/,/files/ENCFF567TSK/,/files/ENCFF121UAT/,/files/ENCFF231ZKB/,/files/ENCFF693NZV/,/files/ENCFF749WKK/,/files/ENCFF955MUG/,/files/ENCFF481SXQ/,/files/ENCFF556FYF/,/files/ENCFF205MMX/,/files/ENCFF368WHG/,/files/ENCFF394FGG/,/files/ENCFF312RFN/,/files/ENCFF903BJG/,/files/ENCFF531TDF/,/files/ENCFF718GEW/,/files/ENCFF273OMB/,/files/ENCFF048WTA/,/files/ENCFF604ZAV/,/files/ENCFF927QSA/,/files/ENCFF452DWF/,/files/ENCFF402ULS/,/files/ENCFF883YDF/,/files/ENCFF101GQV/,/files/ENCFF697NMX/,/files/ENCFF019CID/,/files/ENCFF721NCH/,/files/ENCFF536IEV/,/files/ENCFF543OSB/,/files/ENCFF393DOY/,/files/ENCFF732ZNB/,/files/ENCFF710YCM/,/files/ENCFF192HNC/,/files/ENCFF680OZS/,/files/ENCFF924RNT/		ENCBS207UAM,ENCBS201LYR	1,2	1	ENCAB000BED	Homo sapiens	adult	53 years										/replicates/78c3e02a-808d-4db2-8764-ccc8f7937084/,/replicates/34a9a2a4-43e8-4641-9b4b-f2f3e017b097/
/experiments/ENCSR004GKA/	ENCSR004GKA	ChIP-seq	TF ChIP-seq	ZEB2	ZEB2	K562	K562	FactorBook:ENCSR004GKA,GEO:GSE91406	ZEB2 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF667HER/,/files/ENCFF251WCF/,/files/ENCFF843QOR/,/files/ENCFF030EJQ/,/files/ENCFF845NVE/,/files/ENCFF239XFD/,/files/ENCFF167RGS/,/files/ENCFF689KTQ/,/files/ENCFF131KPZ/,/files/ENCFF781CIK/,/files/ENCFF340BLF/,/files/ENCFF190KTA/,/files/ENCFF524YMI/,/files/ENCFF080AFW/,/files/ENCFF101SDV/,/files/ENCFF524RDY/,/files/ENCFF683CLN/,/files/ENCFF333ULN/,/files/ENCFF070CAG/,/files/ENCFF323FPW/,/files/ENCFF761RWD/,/files/ENCFF003SPM/,/files/ENCFF754GYS/,/files/ENCFF035CJB/,/files/ENCFF910KKD/,/files/ENCFF650TBT/,/files/ENCFF044EPC/,/files/ENCFF277NXA/,/files/ENCFF882JPS/,/files/ENCFF357KCF/,/files/ENCFF909RRT/,/files/ENCFF183XMA/,/files/ENCFF431YFN/,/files/ENCFF519XNN/,/files/ENCFF468WPQ/,/files/ENCFF740KFU/,/files/ENCFF892BNB/,/files/ENCFF408GQR/,/files/ENCFF808NWU/,/files/ENCFF616HUW/,/files/ENCFF634SXL/,/files/ENCFF132ZXL/,/files/ENCFF953GAI/,/files/ENCFF076IFG/	/experiment-series/ENCSR670VJZ/	ENCBS994WPS,ENCBS603CUX	1,2	1	ENCAB311QPT	Homo sapiens	adult	53 years										/replicates/25d8cad3-4903-4188-827d-6740a2eff7f8/,/replicates/be6b11f9-e906-423b-9a5a-5523c71139e6/
/experiments/ENCSR530XQI/	ENCSR530XQI	ChIP-seq	TF ChIP-seq	L3MBTL2	L3MBTL2	K562	K562	GEO:GSE91847	L3MBTL2 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF823MZR/,/files/ENCFF751OZR/,/files/ENCFF945QMW/,/files/ENCFF756MPL/,/files/ENCFF139CLF/,/files/ENCFF347VNR/,/files/ENCFF767TZS/,/files/ENCFF011MCR/,/files/ENCFF587FKZ/,/files/ENCFF704JZA/,/files/ENCFF799FNR/,/files/ENCFF856TBD/,/files/ENCFF778MRQ/,/files/ENCFF905FXL/,/files/ENCFF654MFK/,/files/ENCFF355ROT/,/files/ENCFF192KAR/,/files/ENCFF194DSG/,/files/ENCFF579YKA/,/files/ENCFF019FWB/,/files/ENCFF458SHG/,/files/ENCFF848QJP/,/files/ENCFF605CSQ/,/files/ENCFF493XLI/,/files/ENCFF445RNG/,/files/ENCFF857TUM/,/files/ENCFF423LPW/,/files/ENCFF356AWU/,/files/ENCFF472TXS/,/files/ENCFF890UUN/,/files/ENCFF106RFM/,/files/ENCFF861OMW/,/files/ENCFF799TPX/,/files/ENCFF489ALJ/,/files/ENCFF451MDI/,/files/ENCFF432DNZ/,/files/ENCFF848CIH/,/files/ENCFF026BYE/,/files/ENCFF471MPD/,/files/ENCFF706LNT/,/files/ENCFF875ISD/,/files/ENCFF323KHZ/,/files/ENCFF686TUG/,/files/ENCFF314ULQ/		ENCBS293ZDP,ENCBS543YEP	2,1	1	ENCAB000BMG	Homo sapiens	adult	53 years										/replicates/2499de84-8e80-4515-a14b-d1b84df82a29/,/replicates/690b643b-3bd8-4ab2-b30f-42022e314ebd/
